id,date,school_id,course_id,category,price,student_id
4754,2018-02-10,536,1951,finance,0,9594
4755,2018-02-10,471,2601,spirituality,0,1338
4756,2018-02-10,61,2279,lifestyle,3999,3723
4757,2018-02-10,595,2755,business,0,4846
4758,2018-02-10,132,2661,personal improvement,3999,6008
4759,2018-02-10,446,2919,lifestyle,9900,3787
4760,2018-02-11,395,1526,business,1900,5513
4761,2018-02-11,261,2706,personal improvement,3999,841
4762,2018-02-11,61,2279,lifestyle,3999,3300
4763,2018-02-11,251,2633,finance,14900,9703
4764,2018-02-11,552,1420,spirituality,9900,1830
4765,2018-02-11,494,842,lifestyle,9900,6387
4766,2018-02-11,343,23,business,1900,7699
4767,2018-02-11,144,672,finance,0,2094
4768,2018-02-11,590,1766,spirituality,0,6995
4769,2018-02-11,456,2395,business,9900,1217
4770,2018-02-11,465,2955,personal improvement,14900,4123
4771,2018-02-11,61,2279,lifestyle,3999,5251
4772,2018-02-11,61,2279,lifestyle,3999,9043
4773,2018-02-11,567,682,lifestyle,0,7321
4774,2018-02-11,61,2279,lifestyle,3999,5656
4775,2018-02-11,408,1974,finance,1900,8164
4776,2018-02-11,188,941,lifestyle,14900,4547
4777,2018-02-11,61,2279,lifestyle,3999,3387
4778,2018-02-11,457,906,finance,3999,2536
4779,2018-02-11,390,2282,technology,14900,5405
4780,2018-02-11,450,139,lifestyle,0,730
4781,2018-02-11,568,475,lifestyle,9900,2993
4782,2018-02-11,410,2406,technology,9900,5951
4783,2018-02-11,446,2919,lifestyle,9900,5898
4784,2018-02-11,363,2242,technology,14900,2476
4785,2018-02-11,560,489,technology,1900,8873
4786,2018-02-11,61,2279,lifestyle,3999,1651
4787,2018-02-11,350,1612,finance,0,9092
4788,2018-02-11,417,760,finance,3999,373
4789,2018-02-11,194,1542,personal improvement,1900,3391
4790,2018-02-11,494,692,lifestyle,14900,6341
4791,2018-02-11,61,2279,lifestyle,3999,3178
4792,2018-02-11,191,516,technology,0,1800
4793,2018-02-11,208,1020,lifestyle,0,5929
4794,2018-02-11,87,552,lifestyle,1900,7220
4795,2018-02-11,61,2279,lifestyle,3999,3742
4796,2018-02-11,61,2279,lifestyle,3999,3444
4797,2018-02-11,106,1555,personal improvement,0,5182
4798,2018-02-11,61,2279,lifestyle,3999,1006
4799,2018-02-11,167,662,business,1900,6070
4800,2018-02-11,494,1892,lifestyle,0,5863
4801,2018-02-11,183,2233,personal improvement,1900,6241
4802,2018-02-11,494,842,lifestyle,9900,2560
4803,2018-02-11,151,562,personal improvement,3999,6384
4804,2018-02-11,297,2590,personal improvement,3999,5653
4805,2018-02-11,61,2279,lifestyle,3999,7889
4806,2018-02-11,132,377,personal improvement,1900,4395
4807,2018-02-11,202,1351,technology,14900,2109
4808,2018-02-11,527,526,lifestyle,3999,5446
4809,2018-02-11,61,2279,lifestyle,3999,1410
4810,2018-02-11,486,824,personal improvement,0,4480
4811,2018-02-11,61,2279,lifestyle,3999,373
4812,2018-02-11,159,1054,technology,3999,4702
4813,2018-02-11,447,2459,lifestyle,9900,7346
4814,2018-02-11,246,81,finance,9900,3826
4815,2018-02-11,551,2709,personal improvement,9900,3514
4816,2018-02-11,132,2661,personal improvement,3999,468
4817,2018-02-11,163,2647,business,14900,5058
4818,2018-02-11,412,507,finance,14900,3385
4819,2018-02-11,178,1926,lifestyle,0,1307
4820,2018-02-11,160,1235,lifestyle,0,7633
4821,2018-02-11,366,1952,finance,14900,4321
4822,2018-02-11,552,1420,spirituality,9900,700
4823,2018-02-11,368,2225,lifestyle,14900,2398
4824,2018-02-11,37,2185,personal improvement,3999,7065
4825,2018-02-11,590,1204,spirituality,0,7089
4826,2018-02-11,220,226,lifestyle,1900,3440
4827,2018-02-11,93,2816,lifestyle,0,8796
4828,2018-02-11,194,1542,personal improvement,1900,7828
4829,2018-02-11,198,1694,lifestyle,14900,5501
4830,2018-02-11,180,2547,technology,0,861
4831,2018-02-11,77,999,lifestyle,9900,8590
4832,2018-02-11,61,2279,lifestyle,3999,3407
4833,2018-02-11,83,141,technology,0,5979
4834,2018-02-11,220,670,lifestyle,14900,3850
4835,2018-02-11,159,2304,technology,14900,4836
4836,2018-02-11,24,1493,lifestyle,0,108
4837,2018-02-11,350,2923,finance,0,9649
4838,2018-02-11,562,904,technology,0,8923
4839,2018-02-11,61,2279,lifestyle,3999,6637
4840,2018-02-11,412,1187,finance,1900,5069
4841,2018-02-11,366,1952,finance,14900,8896
4842,2018-02-11,191,1140,technology,14900,8169
4843,2018-02-11,141,980,personal improvement,14900,5852
4844,2018-02-11,132,2661,personal improvement,3999,6654
4845,2018-02-11,132,377,personal improvement,1900,6495
4846,2018-02-11,90,1931,personal improvement,14900,38
4847,2018-02-11,35,251,personal improvement,0,4384
4848,2018-02-11,239,2244,academics,0,8277
4849,2018-02-11,576,752,technology,1900,6797
4850,2018-02-11,396,578,lifestyle,9900,6610
4851,2018-02-11,26,2024,business,0,1915
4852,2018-02-11,139,2420,business,0,9773
4853,2018-02-11,602,919,technology,3999,2389
4854,2018-02-11,132,2661,personal improvement,3999,6816
4855,2018-02-11,217,791,lifestyle,9900,4441
4856,2018-02-11,163,2868,business,1900,6437
4857,2018-02-11,450,373,lifestyle,14900,5505
4858,2018-02-11,263,2466,lifestyle,1900,4276
4859,2018-02-11,475,1424,lifestyle,9900,5766
4860,2018-02-11,61,2279,lifestyle,3999,9175
4861,2018-02-11,509,1197,spirituality,1900,5374
4862,2018-02-11,446,2919,lifestyle,9900,6111
4863,2018-02-11,328,689,personal improvement,9900,7179
4864,2018-02-11,132,377,personal improvement,1900,6774
4865,2018-02-11,417,760,finance,3999,4998
4866,2018-02-11,163,529,business,0,5006
4867,2018-02-11,124,978,lifestyle,9900,3590
4868,2018-02-11,186,422,academics,1900,665
4869,2018-02-11,61,2279,lifestyle,3999,499
4870,2018-02-11,379,176,personal improvement,9900,9005
4871,2018-02-11,408,1974,finance,1900,2410
4872,2018-02-11,61,2279,lifestyle,3999,4445
4873,2018-02-11,61,2279,lifestyle,3999,817
4874,2018-02-11,61,2279,lifestyle,3999,6148
4875,2018-02-11,61,2279,lifestyle,3999,2561
4876,2018-02-11,495,2229,personal improvement,3999,2245
4877,2018-02-11,590,1852,spirituality,1900,9301
4878,2018-02-11,9,1674,personal improvement,9900,2890
4879,2018-02-11,602,51,technology,14900,6564
4880,2018-02-11,61,2279,lifestyle,3999,78
4881,2018-02-11,61,2279,lifestyle,3999,9961
4882,2018-02-11,228,1849,business,3999,5133
4883,2018-02-11,584,2852,lifestyle,9900,5272
4884,2018-02-11,581,815,academics,0,3910
4885,2018-02-11,36,1978,personal improvement,9900,4543
4886,2018-02-11,217,1015,lifestyle,14900,2320
4887,2018-02-11,61,2279,lifestyle,3999,2296
4888,2018-02-11,465,2955,personal improvement,14900,4857
4889,2018-02-11,132,2661,personal improvement,3999,3551
4890,2018-02-11,61,2279,lifestyle,3999,7596
4891,2018-02-11,363,2241,technology,14900,704
4892,2018-02-11,61,2279,lifestyle,3999,8747
4893,2018-02-11,450,139,lifestyle,0,3089
4894,2018-02-11,486,2862,personal improvement,1900,577
4895,2018-02-11,148,2514,spirituality,14900,5452
4896,2018-02-11,343,1758,business,0,1400
4897,2018-02-11,6,466,technology,3999,9322
4898,2018-02-11,61,2279,lifestyle,3999,560
4899,2018-02-11,545,344,academics,1900,2465
4900,2018-02-11,552,2934,spirituality,0,2122
4901,2018-02-11,598,2252,technology,0,6451
4902,2018-02-11,155,2021,lifestyle,9900,2786
4903,2018-02-11,447,2459,lifestyle,9900,5935
4904,2018-02-11,527,273,lifestyle,3999,1079
4905,2018-02-11,417,760,finance,3999,2335
4906,2018-02-11,461,2585,business,1900,2127
4907,2018-02-11,290,2780,lifestyle,0,3687
4908,2018-02-11,122,2146,spirituality,0,1423
4909,2018-02-11,97,537,academics,0,6758
4910,2018-02-11,163,2647,business,14900,7267
4911,2018-02-11,409,1839,finance,9900,2422
4912,2018-02-11,61,2279,lifestyle,3999,4108
4913,2018-02-12,553,522,personal improvement,1900,3631
4914,2018-02-12,509,1197,spirituality,1900,6587
4915,2018-02-12,49,1381,business,14900,9131
4916,2018-02-12,148,1035,spirituality,1900,3768
4917,2018-02-12,363,2885,technology,9900,188
4918,2018-02-12,93,2816,lifestyle,0,7006
4919,2018-02-12,93,2622,lifestyle,0,8799
4920,2018-02-12,249,2906,technology,14900,5126
4921,2018-02-12,598,111,technology,3999,9237
4922,2018-02-12,494,666,lifestyle,14900,4360
4923,2018-02-12,61,2279,lifestyle,3999,7163
4924,2018-02-12,431,2801,personal improvement,1900,2132
4925,2018-02-12,61,2279,lifestyle,3999,2501
4926,2018-02-12,182,2832,lifestyle,14900,2055
4927,2018-02-12,494,1892,lifestyle,0,5074
4928,2018-02-12,577,1981,lifestyle,0,2148
4929,2018-02-12,393,1745,academics,9900,7490
4930,2018-02-12,124,978,lifestyle,9900,8792
4931,2018-02-12,495,1052,personal improvement,14900,661
4932,2018-02-12,188,431,lifestyle,0,5334
4933,2018-02-12,160,722,lifestyle,14900,4055
4934,2018-02-12,151,963,personal improvement,3999,2261
4935,2018-02-12,586,2759,lifestyle,14900,2716
4936,2018-02-12,454,839,lifestyle,14900,2467
4937,2018-02-12,61,2279,lifestyle,3999,1552
4938,2018-02-12,560,744,technology,0,1563
4939,2018-02-12,557,1316,personal improvement,0,1785
4940,2018-02-12,41,44,finance,14900,5059
4941,2018-02-12,41,44,finance,14900,4021
4942,2018-02-12,210,2216,spirituality,3999,2877
4943,2018-02-12,122,2146,spirituality,0,3959
4944,2018-02-12,61,2279,lifestyle,3999,7066
4945,2018-02-12,132,377,personal improvement,1900,6672
4946,2018-02-12,132,1823,personal improvement,1900,9809
4947,2018-02-12,503,2871,technology,0,90
4948,2018-02-12,39,2731,personal improvement,14900,6439
4949,2018-02-12,560,123,technology,3999,7904
4950,2018-02-12,494,403,lifestyle,3999,2114
4951,2018-02-12,438,1888,technology,1900,9863
4952,2018-02-12,61,2279,lifestyle,3999,29
4953,2018-02-12,452,14,personal improvement,14900,6812
4954,2018-02-12,384,2839,personal improvement,0,6082
4955,2018-02-12,114,1279,technology,9900,3150
4956,2018-02-12,61,2279,lifestyle,3999,4492
4957,2018-02-12,460,1280,lifestyle,14900,4069
4958,2018-02-12,188,1230,lifestyle,0,6980
4959,2018-02-12,468,977,lifestyle,1900,2555
4960,2018-02-12,61,2279,lifestyle,3999,7081
4961,2018-02-12,61,2279,lifestyle,3999,4209
4962,2018-02-12,132,377,personal improvement,1900,885
4963,2018-02-12,395,894,business,9900,7545
4964,2018-02-12,382,209,finance,3999,4778
4965,2018-02-12,61,2279,lifestyle,3999,3198
4966,2018-02-12,132,1823,personal improvement,1900,4112
4967,2018-02-12,151,2016,personal improvement,9900,6280
4968,2018-02-12,371,1046,lifestyle,14900,9283
4969,2018-02-12,61,2279,lifestyle,3999,3156
4970,2018-02-12,576,2670,technology,14900,2782
4971,2018-02-12,347,1702,technology,14900,6742
4972,2018-02-12,517,2667,business,1900,7055
4973,2018-02-12,272,292,finance,0,9308
4974,2018-02-12,61,2279,lifestyle,3999,8494
4975,2018-02-12,122,2146,spirituality,0,7478
4976,2018-02-12,61,2279,lifestyle,3999,5868
4977,2018-02-12,61,2279,lifestyle,3999,226
4978,2018-02-12,141,980,personal improvement,14900,466
4979,2018-02-12,540,333,personal improvement,14900,7679
4980,2018-02-13,167,662,business,1900,6041
4981,2018-02-13,408,1974,finance,1900,2704
4982,2018-02-13,61,2279,lifestyle,3999,9635
4983,2018-02-13,560,1274,technology,3999,2124
4984,2018-02-13,471,2601,spirituality,0,4181
4985,2018-02-13,61,2279,lifestyle,3999,2722
4986,2018-02-13,220,2680,lifestyle,1900,4138
4987,2018-02-13,456,1466,business,14900,1393
4988,2018-02-13,446,2919,lifestyle,9900,9479
4989,2018-02-13,182,2832,lifestyle,14900,6443
4990,2018-02-13,324,2556,personal improvement,3999,1366
4991,2018-02-13,61,2279,lifestyle,3999,3029
4992,2018-02-13,473,1057,personal improvement,0,3740
4993,2018-02-13,409,1839,finance,9900,7105
4994,2018-02-13,570,324,finance,3999,444
4995,2018-02-13,61,2279,lifestyle,3999,5645
4996,2018-02-13,61,2279,lifestyle,3999,5440
4997,2018-02-13,120,297,finance,0,7222
4998,2018-02-13,510,1963,business,0,1069
4999,2018-02-13,363,2242,technology,14900,3193
5000,2018-02-13,446,2919,lifestyle,9900,9388
5001,2018-02-13,61,2279,lifestyle,3999,1293
5002,2018-02-13,182,2832,lifestyle,14900,9613
5003,2018-02-13,500,2493,finance,3999,6270
5004,2018-02-13,97,537,academics,0,8655
5005,2018-02-13,90,213,personal improvement,3999,8057
5006,2018-02-13,300,2713,lifestyle,9900,3710
5007,2018-02-13,186,236,academics,1900,5042
5008,2018-02-13,61,2279,lifestyle,3999,8596
5009,2018-02-13,178,1926,lifestyle,0,5120
5010,2018-02-13,452,2616,personal improvement,1900,8438
5011,2018-02-13,172,453,academics,14900,9731
5012,2018-02-13,452,2516,personal improvement,0,7428
5013,2018-02-13,590,1461,spirituality,14900,4577
5014,2018-02-13,210,2216,spirituality,3999,1045
5015,2018-02-13,509,802,spirituality,14900,6400
5016,2018-02-13,77,1410,lifestyle,9900,4689
5017,2018-02-13,122,2146,spirituality,0,8371
5018,2018-02-13,395,2951,business,0,5353
5019,2018-02-13,41,1801,finance,9900,9733
5020,2018-02-13,536,2349,finance,9900,1107
5021,2018-02-13,468,1158,lifestyle,1900,6857
5022,2018-02-13,141,980,personal improvement,14900,6284
5023,2018-02-13,90,1931,personal improvement,14900,1820
5024,2018-02-13,404,2898,business,9900,6117
5025,2018-02-13,602,919,technology,3999,5499
5026,2018-02-13,90,1931,personal improvement,14900,1760
5027,2018-02-13,217,1753,lifestyle,3999,9742
5028,2018-02-13,90,411,personal improvement,9900,2818
5029,2018-02-13,553,1325,personal improvement,0,9873
5030,2018-02-13,228,1849,business,3999,9117
5031,2018-02-13,49,974,business,14900,4329
5032,2018-02-13,217,1299,lifestyle,14900,6862
5033,2018-02-13,375,1726,lifestyle,1900,7396
5034,2018-02-13,74,834,spirituality,9900,675
5035,2018-02-13,59,2037,personal improvement,14900,6115
5036,2018-02-13,183,1304,personal improvement,9900,1914
5037,2018-02-13,349,2742,academics,3999,3212
5038,2018-02-13,61,2279,lifestyle,3999,1984
5039,2018-02-13,61,2279,lifestyle,3999,9490
5040,2018-02-13,562,904,technology,0,8851
5041,2018-02-13,581,2142,academics,3999,2903
5042,2018-02-13,584,893,lifestyle,0,1021
5043,2018-02-14,61,2279,lifestyle,3999,4458
5044,2018-02-14,61,2279,lifestyle,3999,4263
5045,2018-02-14,188,1224,lifestyle,14900,2811
5046,2018-02-14,251,2612,finance,3999,9042
5047,2018-02-14,438,1888,technology,1900,4947
5048,2018-02-14,61,2279,lifestyle,3999,4617
5049,2018-02-14,312,1177,finance,3999,7311
5050,2018-02-14,132,2092,personal improvement,3999,1060
5051,2018-02-14,132,2092,personal improvement,3999,1480
5052,2018-02-14,471,1639,spirituality,3999,8794
5053,2018-02-14,61,2279,lifestyle,3999,5588
5054,2018-02-14,350,2869,finance,0,772
5055,2018-02-14,551,1400,personal improvement,9900,3957
5056,2018-02-14,363,772,technology,0,5016
5057,2018-02-14,410,313,technology,0,4119
5058,2018-02-14,135,1897,technology,3999,8964
5059,2018-02-14,61,2279,lifestyle,3999,5285
5060,2018-02-14,235,2945,lifestyle,14900,9130
5061,2018-02-14,101,2087,finance,3999,5853
5062,2018-02-14,456,1466,business,14900,6419
5063,2018-02-14,443,1454,technology,9900,2609
5064,2018-02-14,37,239,personal improvement,0,6993
5065,2018-02-14,151,963,personal improvement,3999,5305
5066,2018-02-14,61,2279,lifestyle,3999,2927
5067,2018-02-14,570,324,finance,3999,6913
5068,2018-02-14,417,760,finance,3999,5406
5069,2018-02-14,43,75,business,14900,9813
5070,2018-02-14,191,1928,technology,0,7259
5071,2018-02-14,37,239,personal improvement,0,6707
5072,2018-02-14,61,2279,lifestyle,3999,4075
5073,2018-02-14,429,509,technology,9900,9308
5074,2018-02-14,120,688,finance,1900,7304
5075,2018-02-14,135,890,technology,14900,8222
5076,2018-02-14,61,2279,lifestyle,3999,4994
5077,2018-02-14,349,1303,academics,3999,182
5078,2018-02-14,61,2279,lifestyle,3999,3085
5079,2018-02-14,120,2077,finance,9900,7805
5080,2018-02-14,471,1717,spirituality,3999,7968
5081,2018-02-14,228,1849,business,3999,4231
5082,2018-02-14,163,503,business,9900,9069
5083,2018-02-14,61,2279,lifestyle,3999,1635
5084,2018-02-14,61,2279,lifestyle,3999,2635
5085,2018-02-14,461,1194,business,1900,3511
5086,2018-02-14,61,2279,lifestyle,3999,2245
5087,2018-02-14,452,14,personal improvement,14900,4352
5088,2018-02-14,61,2279,lifestyle,3999,9089
5089,2018-02-14,217,1753,lifestyle,3999,5798
5090,2018-02-15,277,1369,technology,3999,4954
5091,2018-02-15,61,2279,lifestyle,3999,354
5092,2018-02-15,297,2590,personal improvement,3999,6052
5093,2018-02-15,235,985,lifestyle,9900,4387
5094,2018-02-15,61,2279,lifestyle,3999,3595
5095,2018-02-15,417,760,finance,3999,8216
5096,2018-02-15,151,2016,personal improvement,9900,2007
5097,2018-02-15,93,2816,lifestyle,0,3230
5098,2018-02-15,183,2233,personal improvement,1900,1292
5099,2018-02-15,300,2713,lifestyle,9900,150
5100,2018-02-15,558,798,technology,14900,3152
5101,2018-02-15,61,2279,lifestyle,3999,2280
5102,2018-02-15,494,1892,lifestyle,0,5730
5103,2018-02-15,61,2279,lifestyle,3999,7451
5104,2018-02-15,293,1065,personal improvement,3999,1138
5105,2018-02-15,61,2279,lifestyle,3999,6034
5106,2018-02-15,277,639,technology,1900,9340
5107,2018-02-15,572,2669,personal improvement,3999,9694
5108,2018-02-15,132,1823,personal improvement,1900,5965
5109,2018-02-15,366,1952,finance,14900,6460
5110,2018-02-15,447,1514,lifestyle,0,2817
5111,2018-02-15,134,675,lifestyle,0,3930
5112,2018-02-15,409,2723,finance,14900,6799
5113,2018-02-15,461,1194,business,1900,6735
5114,2018-02-15,202,549,technology,9900,5733
5115,2018-02-15,61,2279,lifestyle,3999,5742
5116,2018-02-15,509,2268,spirituality,1900,1658
5117,2018-02-15,61,2279,lifestyle,3999,3884
5118,2018-02-15,132,1823,personal improvement,1900,7251
5119,2018-02-15,553,1578,personal improvement,0,3158
5120,2018-02-15,586,492,lifestyle,3999,4701
5121,2018-02-15,323,1658,personal improvement,14900,7529
5122,2018-02-15,259,1941,personal improvement,3999,2076
5123,2018-02-15,512,370,technology,1900,3696
5124,2018-02-15,552,1420,spirituality,9900,8746
5125,2018-02-15,595,6,business,0,4281
5126,2018-02-15,41,1801,finance,9900,1279
5127,2018-02-15,61,2279,lifestyle,3999,612
5128,2018-02-15,85,916,technology,14900,7242
5129,2018-02-15,349,108,academics,14900,9666
5130,2018-02-15,501,2797,technology,0,8808
5131,2018-02-15,501,1233,technology,0,4542
5132,2018-02-15,284,2470,personal improvement,3999,5963
5133,2018-02-15,6,965,technology,14900,9058
5134,2018-02-15,75,640,lifestyle,0,5635
5135,2018-02-15,581,815,academics,0,1291
5136,2018-02-15,139,2420,business,0,7904
5137,2018-02-15,384,2209,personal improvement,14900,4800
5138,2018-02-15,312,1177,finance,3999,5389
5139,2018-02-15,210,1783,spirituality,0,4035
5140,2018-02-15,318,1384,finance,14900,9859
5141,2018-02-15,235,985,lifestyle,9900,253
5142,2018-02-15,61,2279,lifestyle,3999,4161
5143,2018-02-15,558,90,technology,14900,7260
5144,2018-02-15,523,352,finance,9900,1730
5145,2018-02-15,198,1113,lifestyle,3999,6235
5146,2018-02-15,61,2279,lifestyle,3999,3667
5147,2018-02-15,443,1687,technology,1900,6872
5148,2018-02-15,494,1892,lifestyle,0,3211
5149,2018-02-15,186,133,academics,1900,6156
5150,2018-02-15,527,526,lifestyle,3999,190
5151,2018-02-15,509,802,spirituality,14900,1126
5152,2018-02-15,560,2456,technology,14900,3352
5153,2018-02-15,198,2306,lifestyle,14900,5479
5154,2018-02-15,443,1687,technology,1900,4506
5155,2018-02-15,297,951,personal improvement,3999,922
5156,2018-02-15,198,1694,lifestyle,14900,5873
5157,2018-02-15,182,1600,lifestyle,0,3361
5158,2018-02-15,420,59,finance,9900,3693
5159,2018-02-15,275,2686,lifestyle,1900,4213
5160,2018-02-15,134,2422,lifestyle,0,7130
5161,2018-02-15,59,2037,personal improvement,14900,2744
5162,2018-02-15,509,1197,spirituality,1900,605
5163,2018-02-16,61,2279,lifestyle,3999,8815
5164,2018-02-16,285,775,finance,0,1240
5165,2018-02-16,446,2919,lifestyle,9900,7288
5166,2018-02-16,122,2146,spirituality,0,2597
5167,2018-02-16,486,2862,personal improvement,1900,7711
5168,2018-02-16,475,2749,lifestyle,1900,2459
5169,2018-02-16,323,629,personal improvement,1900,3866
5170,2018-02-16,124,2720,lifestyle,14900,8738
5171,2018-02-16,318,1750,finance,1900,6222
5172,2018-02-16,259,2265,personal improvement,0,7538
5173,2018-02-16,496,1085,personal improvement,3999,5747
5174,2018-02-16,90,1252,personal improvement,0,2440
5175,2018-02-16,234,1416,lifestyle,14900,7156
5176,2018-02-16,61,2279,lifestyle,3999,3021
5177,2018-02-16,450,2083,lifestyle,9900,6669
5178,2018-02-16,560,744,technology,0,3275
5179,2018-02-16,576,2670,technology,14900,8540
5180,2018-02-16,514,2333,personal improvement,9900,4553
5181,2018-02-16,452,2516,personal improvement,0,1253
5182,2018-02-16,414,2108,technology,9900,5627
5183,2018-02-16,93,2816,lifestyle,0,3125
5184,2018-02-16,210,296,spirituality,9900,6599
5185,2018-02-16,179,989,lifestyle,1900,683
5186,2018-02-16,132,1823,personal improvement,1900,1343
5187,2018-02-16,166,1349,lifestyle,0,8738
5188,2018-02-16,501,1233,technology,0,432
5189,2018-02-16,61,2279,lifestyle,3999,9943
5190,2018-02-16,438,1888,technology,1900,608
5191,2018-02-16,570,324,finance,3999,9946
5192,2018-02-16,408,2088,finance,3999,1572
5193,2018-02-16,503,2871,technology,0,9231
5194,2018-02-16,263,2466,lifestyle,1900,8589
5195,2018-02-16,101,2237,finance,3999,3962
5196,2018-02-16,312,1177,finance,3999,8845
5197,2018-02-16,446,2919,lifestyle,9900,2430
5198,2018-02-16,450,256,lifestyle,0,5452
5199,2018-02-16,25,1548,finance,1900,2970
5200,2018-02-16,39,2731,personal improvement,14900,8329
5201,2018-02-16,61,2279,lifestyle,3999,6240
5202,2018-02-16,297,1937,personal improvement,0,1027
5203,2018-02-16,460,1690,lifestyle,3999,3389
5204,2018-02-16,61,2279,lifestyle,3999,5937
5205,2018-02-16,533,2059,business,0,9337
5206,2018-02-16,293,413,personal improvement,9900,9867
5207,2018-02-16,357,1100,finance,9900,9324
5208,2018-02-16,132,2661,personal improvement,3999,5340
5209,2018-02-16,425,1706,lifestyle,0,5478
5210,2018-02-16,350,1509,finance,0,7692
5211,2018-02-16,61,2279,lifestyle,3999,7110
5212,2018-02-16,61,2279,lifestyle,3999,6833
5213,2018-02-16,198,2306,lifestyle,14900,329
5214,2018-02-16,500,1223,finance,3999,2670
5215,2018-02-16,577,1981,lifestyle,0,5899
5216,2018-02-16,132,2092,personal improvement,3999,1189
5217,2018-02-16,206,1991,personal improvement,3999,2718
5218,2018-02-16,6,1779,technology,9900,7328
5219,2018-02-16,11,1373,personal improvement,9900,7205
5220,2018-02-16,41,301,finance,14900,3322
5221,2018-02-16,350,1612,finance,0,2484
5222,2018-02-16,576,752,technology,1900,8674
5223,2018-02-16,61,2279,lifestyle,3999,7661
5224,2018-02-16,198,2306,lifestyle,14900,6224
5225,2018-02-16,61,2279,lifestyle,3999,1468
5226,2018-02-16,535,596,personal improvement,3999,8431
5227,2018-02-16,6,2494,technology,3999,5453
5228,2018-02-16,61,2279,lifestyle,3999,948
5229,2018-02-16,61,2279,lifestyle,3999,5672
5230,2018-02-16,122,2146,spirituality,0,7850
5231,2018-02-16,553,1578,personal improvement,0,127
5232,2018-02-16,59,2802,personal improvement,9900,7546
5233,2018-02-16,61,2279,lifestyle,3999,4741
5234,2018-02-16,170,1335,finance,3999,1942
5235,2018-02-16,438,1888,technology,1900,4339
5236,2018-02-17,179,2135,lifestyle,1900,9138
5237,2018-02-17,134,2422,lifestyle,0,6752
5238,2018-02-17,545,344,academics,1900,2889
5239,2018-02-17,61,2279,lifestyle,3999,9804
5240,2018-02-17,29,1561,finance,0,2410
5241,2018-02-17,61,2279,lifestyle,3999,5360
5242,2018-02-17,560,744,technology,0,7375
5243,2018-02-17,560,2456,technology,14900,5230
5244,2018-02-17,75,2203,lifestyle,0,5287
5245,2018-02-17,61,2279,lifestyle,3999,6082
5246,2018-02-17,210,1834,spirituality,0,6344
5247,2018-02-17,11,2893,personal improvement,1900,6131
5248,2018-02-17,486,824,personal improvement,0,4937
5249,2018-02-17,101,1290,finance,1900,7279
5250,2018-02-17,577,1981,lifestyle,0,2472
5251,2018-02-17,368,2225,lifestyle,14900,2720
5252,2018-02-17,438,1888,technology,1900,6745
5253,2018-02-17,454,1623,lifestyle,1900,6322
5254,2018-02-17,61,2279,lifestyle,3999,8587
5255,2018-02-17,135,1162,technology,14900,4110
5256,2018-02-17,553,2352,personal improvement,3999,3338
5257,2018-02-17,74,2501,spirituality,14900,9215
5258,2018-02-17,132,2661,personal improvement,3999,4607
5259,2018-02-17,120,688,finance,1900,7564
5260,2018-02-17,281,961,technology,14900,1243
5261,2018-02-17,231,2911,lifestyle,1900,9476
5262,2018-02-17,439,1797,finance,3999,3789
5263,2018-02-17,194,514,personal improvement,0,1296
5264,2018-02-17,61,2279,lifestyle,3999,6994
5265,2018-02-17,290,2780,lifestyle,0,4857
5266,2018-02-17,61,2279,lifestyle,3999,8383
5267,2018-02-17,560,489,technology,1900,7897
5268,2018-02-17,29,206,finance,9900,5
5269,2018-02-17,61,2279,lifestyle,3999,5753
5270,2018-02-17,501,1242,technology,14900,8911
5271,2018-02-17,12,854,lifestyle,14900,6956
5272,2018-02-17,61,2279,lifestyle,3999,8083
5273,2018-02-17,210,1783,spirituality,0,8545
5274,2018-02-17,210,1743,spirituality,9900,2051
5275,2018-02-17,560,744,technology,0,1592
5276,2018-02-17,77,2895,lifestyle,9900,1357
5277,2018-02-17,61,2279,lifestyle,3999,2008
5278,2018-02-17,80,1736,technology,14900,1728
5279,2018-02-17,366,1952,finance,14900,9951
5280,2018-02-17,188,2821,lifestyle,14900,2644
5281,2018-02-17,61,2279,lifestyle,3999,6600
5282,2018-02-17,61,2279,lifestyle,3999,979
5283,2018-02-17,454,88,lifestyle,9900,8505
5284,2018-02-17,551,238,personal improvement,14900,8181
5285,2018-02-17,141,980,personal improvement,14900,8035
5286,2018-02-17,61,2279,lifestyle,3999,9419
5287,2018-02-17,454,839,lifestyle,14900,5182
5288,2018-02-17,456,2158,business,9900,8855
5289,2018-02-17,551,641,personal improvement,1900,2014
5290,2018-02-17,512,1722,technology,14900,611
5291,2018-02-17,90,1252,personal improvement,0,5047
5292,2018-02-17,553,2140,personal improvement,0,9067
5293,2018-02-17,581,2846,academics,14900,2048
5294,2018-02-17,53,1642,business,14900,3486
5295,2018-02-17,558,439,technology,14900,1327
5296,2018-02-17,284,1524,personal improvement,3999,4289
5297,2018-02-17,178,1926,lifestyle,0,1051
5298,2018-02-17,26,2024,business,0,9704
5299,2018-02-17,208,1268,lifestyle,9900,5138
5300,2018-02-17,129,2259,finance,0,6883
5301,2018-02-17,471,2825,spirituality,9900,8413
5302,2018-02-17,557,1474,personal improvement,0,8547
5303,2018-02-17,134,675,lifestyle,0,6690
5304,2018-02-17,61,2279,lifestyle,3999,3903
5305,2018-02-17,290,2780,lifestyle,0,6725
5306,2018-02-17,55,92,lifestyle,1900,1876
